,Country,Year,Commodity,Flow,Trade (USD)
2272,Mexico,1996,Articles of rare earths/metals nes,Export,77431.0
2273,Mexico,1995,Articles of rare earths/metals nes,Import,63000.0
2274,Mexico,1995,Articles of rare earths/metals nes,Export,57000.0
2275,Mexico,1994,Articles of rare earths/metals nes,Export,230111.0
2276,Mexico,1994,Articles of rare earths/metals nes,Import,1097000.0
2277,Mexico,1993,Articles of rare earths/metals nes,Import,579000.0
2278,Mexico,1993,Articles of rare earths/metals nes,Export,16000.0
2279,Mexico,1992,Articles of rare earths/metals nes,Import,96000.0
2280,Mexico,1992,Articles of rare earths/metals nes,Export,27000.0
2281,Mexico,1991,Articles of rare earths/metals nes,Import,68505.0
2282,Mexico,1991,Articles of rare earths/metals nes,Export,22828.0
2283,Mexico,1990,Articles of rare earths/metals nes,Import,18013.0
2284,Mexico,1990,Articles of rare earths/metals nes,Export,53.0
2285,Mongolia,2003,Articles of rare earths/metals nes,Export,1220.0
2286,Montenegro,2018,Articles of rare earths/metals nes,Export,8043.804915340501
2287,Montenegro,2015,Articles of rare earths/metals nes,Import,328.0
2288,Montserrat,2009,Articles of rare earths/metals nes,Import,250.0
2289,Montserrat,2003,Articles of rare earths/metals nes,Import,30.0
2290,Morocco,2017,Articles of rare earths/metals nes,Export,8338.259545773
2291,Morocco,2016,Articles of rare earths/metals nes,Import,529.0
2292,Morocco,2014,Articles of rare earths/metals nes,Import,1729.0
2293,Morocco,2013,Articles of rare earths/metals nes,Import,1855.0
2294,Morocco,2012,Articles of rare earths/metals nes,Import,88.0
2295,Morocco,2011,Articles of rare earths/metals nes,Import,298.0
2296,Morocco,2010,Articles of rare earths/metals nes,Import,5004.0
2297,Morocco,2008,Articles of rare earths/metals nes,Import,409.0
2298,Morocco,2005,Articles of rare earths/metals nes,Export,2501.0
2299,Morocco,2004,Articles of rare earths/metals nes,Import,46.0
2300,Morocco,2003,Articles of rare earths/metals nes,Import,4.0
2301,Morocco,2002,Articles of rare earths/metals nes,Import,81.0
2302,Morocco,2001,Articles of rare earths/metals nes,Import,3100.0
2303,Morocco,1999,Articles of rare earths/metals nes,Import,371.0
2304,Morocco,1998,Articles of rare earths/metals nes,Import,481.0
2305,Morocco,1997,Articles of rare earths/metals nes,Import,148.0
2306,Morocco,1995,Articles of rare earths/metals nes,Import,921.0
2307,Morocco,1993,Articles of rare earths/metals nes,Import,4335.0
2308,Mozambique,2017,Articles of rare earths/metals nes,Import,1539.34
2309,Mozambique,2016,Articles of rare earths/metals nes,Import,2723.19
2310,Mozambique,2014,Articles of rare earths/metals nes,Import,4150.0
2311,Mozambique,2013,Articles of rare earths/metals nes,Import,4490.0
2312,Mozambique,2013,Articles of rare earths/metals nes,Export,9920.0
2313,Mozambique,2012,Articles of rare earths/metals nes,Import,650.0
2314,Mozambique,2010,Articles of rare earths/metals nes,Export,1303.0
2315,Mozambique,2010,Articles of rare earths/metals nes,Import,26.0
2316,Mozambique,2008,Articles of rare earths/metals nes,Import,1071.0
2317,Mozambique,2007,Articles of rare earths/metals nes,Export,2158.0
2318,Mozambique,2006,Articles of rare earths/metals nes,Import,1665.0
2319,Mozambique,2005,Articles of rare earths/metals nes,Import,6040.0
2320,Mozambique,2005,Articles of rare earths/metals nes,Export,194165.0
2321,Mozambique,2004,Articles of rare earths/metals nes,Import,6798.0
2322,Mozambique,2003,Articles of rare earths/metals nes,Import,38.0
2323,Mozambique,2002,Articles of rare earths/metals nes,Export,303.0
2324,Myanmar,2018,Articles of rare earths/metals nes,Import,884.22
2325,Myanmar,2018,Articles of rare earths/metals nes,Export,21875.0
2326,Myanmar,2015,Articles of rare earths/metals nes,Import,360368.98
2327,Myanmar,2014,Articles of rare earths/metals nes,Import,97690.0
2328,Myanmar,2013,Articles of rare earths/metals nes,Import,25592.0
2329,Myanmar,2012,Articles of rare earths/metals nes,Import,6584.0
2330,Myanmar,2011,Articles of rare earths/metals nes,Import,55977.0
2331,Myanmar,2010,Articles of rare earths/metals nes,Import,150985.36
2332,Myanmar,2001,Articles of rare earths/metals nes,Import,8604.0
2333,Myanmar,1992,Articles of rare earths/metals nes,Import,20258.0
2334,Namibia,2018,Articles of rare earths/metals nes,Import,36343.0471825075
2335,Namibia,2018,Articles of rare earths/metals nes,Export,449.9228341872
2336,Namibia,2018,Articles of rare earths/metals nes,Re-Export,427.1082001872
2337,Namibia,2018,Articles of rare earths/metals nes,Re-Import,158.96283640000001
2338,Namibia,2017,Articles of rare earths/metals nes,Import,76781.775897748
2339,Namibia,2017,Articles of rare earths/metals nes,Export,971.5382144948
2340,Namibia,2017,Articles of rare earths/metals nes,Re-Export,350.6399924148
2341,Namibia,2016,Articles of rare earths/metals nes,Import,158892.0
2342,Namibia,2016,Articles of rare earths/metals nes,Export,2325.0
2343,Namibia,2016,Articles of rare earths/metals nes,Re-Export,2254.0
2344,Namibia,2015,Articles of rare earths/metals nes,Import,145404.0
2345,Namibia,2015,Articles of rare earths/metals nes,Export,4655.0
2346,Namibia,2015,Articles of rare earths/metals nes,Re-Export,1565.0
2347,Namibia,2014,Articles of rare earths/metals nes,Import,168861.0
2348,Namibia,2014,Articles of rare earths/metals nes,Export,41069.0
2349,Namibia,2013,Articles of rare earths/metals nes,Import,261215.0
2350,Namibia,2013,Articles of rare earths/metals nes,Export,62141.0
2351,Namibia,2013,Articles of rare earths/metals nes,Re-Export,5024.0
2352,Namibia,2012,Articles of rare earths/metals nes,Import,895518.0
2353,Namibia,2012,Articles of rare earths/metals nes,Export,568818.0
2354,Namibia,2012,Articles of rare earths/metals nes,Re-Export,32.0
2355,Namibia,2012,Articles of rare earths/metals nes,Re-Import,9532.0
2356,Namibia,2011,Articles of rare earths/metals nes,Import,656192.0
2357,Namibia,2011,Articles of rare earths/metals nes,Export,25344.0
2358,Namibia,2010,Articles of rare earths/metals nes,Import,308127.0
2359,Namibia,2010,Articles of rare earths/metals nes,Export,69653.0
2360,Namibia,2009,Articles of rare earths/metals nes,Import,291496.0
2361,Namibia,2009,Articles of rare earths/metals nes,Export,12113.0
2362,Namibia,2008,Articles of rare earths/metals nes,Import,269962.0
2363,Namibia,2008,Articles of rare earths/metals nes,Export,52188.0
2364,Namibia,2007,Articles of rare earths/metals nes,Import,317857.0
2365,Namibia,2007,Articles of rare earths/metals nes,Export,59200.0
2366,Namibia,2006,Articles of rare earths/metals nes,Import,93223.0
2367,Namibia,2006,Articles of rare earths/metals nes,Export,4516.0
2368,Namibia,2005,Articles of rare earths/metals nes,Import,48780.0
2369,Namibia,2005,Articles of rare earths/metals nes,Export,6114.0
2370,Namibia,2004,Articles of rare earths/metals nes,Import,34768.0
2371,Namibia,2004,Articles of rare earths/metals nes,Export,689.0
2372,Namibia,2003,Articles of rare earths/metals nes,Import,1113.0
2373,Namibia,2002,Articles of rare earths/metals nes,Import,438.0
2374,Namibia,2001,Articles of rare earths/metals nes,Import,20.0
2375,Namibia,2000,Articles of rare earths/metals nes,Import,9393.0
2376,Namibia,2000,Articles of rare earths/metals nes,Export,259.0
2377,Nepal,2017,Articles of rare earths/metals nes,Import,106.97920811
2378,Nepal,2016,Articles of rare earths/metals nes,Import,57.74467684
2379,Nepal,2015,Articles of rare earths/metals nes,Import,2731.0
2380,Nepal,2014,Articles of rare earths/metals nes,Import,223.0
2381,Nepal,2013,Articles of rare earths/metals nes,Import,337.0
2382,Nepal,2012,Articles of rare earths/metals nes,Import,355.0
2383,Nepal,2011,Articles of rare earths/metals nes,Import,199.0
2384,Nepal,2011,Articles of rare earths/metals nes,Export,491.0
2385,Nepal,2010,Articles of rare earths/metals nes,Import,18.0
2386,Nepal,1994,Articles of rare earths/metals nes,Import,365.0
2387,Neth. Antilles,2008,Articles of rare earths/metals nes,Import,31488.0
2388,Neth. Antilles,2007,Articles of rare earths/metals nes,Import,21145.0
2389,Neth. Antilles,2006,Articles of rare earths/metals nes,Import,31458.0
2390,Neth. Antilles,2005,Articles of rare earths/metals nes,Import,75594.0
2391,Netherlands,2018,Articles of rare earths/metals nes,Import,1033699.9400995001
2392,Netherlands,2018,Articles of rare earths/metals nes,Export,576911.31923008
2393,Netherlands,2017,Articles of rare earths/metals nes,Import,499659.96377095
2394,Netherlands,2017,Articles of rare earths/metals nes,Export,313048.15694768
2395,Netherlands,2016,Articles of rare earths/metals nes,Import,250737.3053448
2396,Netherlands,2016,Articles of rare earths/metals nes,Export,6602460.09196028
2397,Netherlands,2015,Articles of rare earths/metals nes,Import,420068.6045712
2398,Netherlands,2015,Articles of rare earths/metals nes,Export,7887924.54043052
2399,Netherlands,2014,Articles of rare earths/metals nes,Import,2310497.0
2400,Netherlands,2014,Articles of rare earths/metals nes,Export,616045.0
2401,Netherlands,2013,Articles of rare earths/metals nes,Import,249475.0
2402,Netherlands,2013,Articles of rare earths/metals nes,Export,232122.0
2403,Netherlands,2012,Articles of rare earths/metals nes,Import,280685.0
2404,Netherlands,2012,Articles of rare earths/metals nes,Export,224319.0
2405,Netherlands,2011,Articles of rare earths/metals nes,Import,529899.0
2406,Netherlands,2011,Articles of rare earths/metals nes,Export,582973.0
2407,Netherlands,2010,Articles of rare earths/metals nes,Import,421595.0
2408,Netherlands,2010,Articles of rare earths/metals nes,Export,1005346.0
2409,Netherlands,2009,Articles of rare earths/metals nes,Import,1008493.0
2410,Netherlands,2009,Articles of rare earths/metals nes,Export,761824.0
2411,Netherlands,2008,Articles of rare earths/metals nes,Import,679277.0
2412,Netherlands,2008,Articles of rare earths/metals nes,Export,2499192.0
2413,Netherlands,2007,Articles of rare earths/metals nes,Import,3196606.0
2414,Netherlands,2007,Articles of rare earths/metals nes,Export,3434808.0
2415,Netherlands,2006,Articles of rare earths/metals nes,Import,530158.0
2416,Netherlands,2006,Articles of rare earths/metals nes,Export,706064.0
2417,Netherlands,2005,Articles of rare earths/metals nes,Import,657637.0
2418,Netherlands,2005,Articles of rare earths/metals nes,Export,276094.0
2419,Netherlands,2004,Articles of rare earths/metals nes,Import,816297.0
2420,Netherlands,2004,Articles of rare earths/metals nes,Export,303560.0
2421,Netherlands,2003,Articles of rare earths/metals nes,Import,505659.0
2422,Netherlands,2003,Articles of rare earths/metals nes,Export,348357.0
2423,Netherlands,2002,Articles of rare earths/metals nes,Import,118041.0
2424,Netherlands,2002,Articles of rare earths/metals nes,Export,159670.0
2425,Netherlands,2001,Articles of rare earths/metals nes,Import,65390.0
2426,Netherlands,2001,Articles of rare earths/metals nes,Export,637775.0
2427,Netherlands,2000,Articles of rare earths/metals nes,Import,16573.0
2428,Netherlands,2000,Articles of rare earths/metals nes,Export,1198509.0
2429,Netherlands,1999,Articles of rare earths/metals nes,Import,105333.0
2430,Netherlands,1999,Articles of rare earths/metals nes,Export,1765113.0
2431,Netherlands,1998,Articles of rare earths/metals nes,Import,2195832.0
2432,Netherlands,1998,Articles of rare earths/metals nes,Export,1628075.0
2433,Netherlands,1997,Articles of rare earths/metals nes,Import,336952.0
2434,Netherlands,1997,Articles of rare earths/metals nes,Export,233327.0
2435,Netherlands,1996,Articles of rare earths/metals nes,Import,750359.0
2436,Netherlands,1996,Articles of rare earths/metals nes,Export,281523.0
2437,Netherlands,1995,Articles of rare earths/metals nes,Import,1581824.0
2438,Netherlands,1995,Articles of rare earths/metals nes,Export,1102235.0
2439,Netherlands,1994,Articles of rare earths/metals nes,Import,365835.0
2440,Netherlands,1994,Articles of rare earths/metals nes,Export,725303.0
2441,Netherlands,1993,Articles of rare earths/metals nes,Import,479238.0
2442,Netherlands,1993,Articles of rare earths/metals nes,Export,410880.0
2443,Netherlands,1992,Articles of rare earths/metals nes,Import,950105.0
2444,Netherlands,1992,Articles of rare earths/metals nes,Export,248474.0
2445,New Caledonia,2007,Articles of rare earths/metals nes,Import,10.0
2446,New Caledonia,2006,Articles of rare earths/metals nes,Import,10175.0
2447,New Zealand,2018,Articles of rare earths/metals nes,Import,35735.90304392
2448,New Zealand,2017,Articles of rare earths/metals nes,Import,525707.47932198
2449,New Zealand,2016,Articles of rare earths/metals nes,Import,155409.20765552
2450,New Zealand,2015,Articles of rare earths/metals nes,Import,2802179.04764322
2451,New Zealand,2014,Articles of rare earths/metals nes,Import,3450273.0083514
2452,New Zealand,2013,Articles of rare earths/metals nes,Import,3455010.38543696
2453,New Zealand,2012,Articles of rare earths/metals nes,Import,397498.7117926
2454,New Zealand,2011,Articles of rare earths/metals nes,Import,28048.0
2455,New Zealand,2010,Articles of rare earths/metals nes,Import,27788.9321592
2456,New Zealand,2009,Articles of rare earths/metals nes,Import,1725.0
2457,New Zealand,2008,Articles of rare earths/metals nes,Import,51131.0
2458,New Zealand,2007,Articles of rare earths/metals nes,Import,6391.0
2459,New Zealand,2006,Articles of rare earths/metals nes,Import,29830.0
2460,New Zealand,2006,Articles of rare earths/metals nes,Export,863.0
2461,New Zealand,2005,Articles of rare earths/metals nes,Import,15249.0
2462,New Zealand,2004,Articles of rare earths/metals nes,Import,13910.0
2463,New Zealand,2003,Articles of rare earths/metals nes,Import,36416.0
2464,New Zealand,2002,Articles of rare earths/metals nes,Import,10405.0
2465,New Zealand,2002,Articles of rare earths/metals nes,Export,1047.0
2466,New Zealand,2002,Articles of rare earths/metals nes,Re-Export,1047.0
2467,New Zealand,2001,Articles of rare earths/metals nes,Import,43222.0
2468,New Zealand,2000,Articles of rare earths/metals nes,Import,7897.0
2469,New Zealand,1999,Articles of rare earths/metals nes,Import,46806.0
2470,New Zealand,1998,Articles of rare earths/metals nes,Import,25887.0
2471,New Zealand,1997,Articles of rare earths/metals nes,Import,15027.0
2472,New Zealand,1996,Articles of rare earths/metals nes,Import,12135.0
2473,New Zealand,1995,Articles of rare earths/metals nes,Import,398.0
2474,New Zealand,1994,Articles of rare earths/metals nes,Import,2915.0
2475,New Zealand,1993,Articles of rare earths/metals nes,Import,22508.0
2476,New Zealand,1992,Articles of rare earths/metals nes,Import,4805.0
2477,New Zealand,1991,Articles of rare earths/metals nes,Import,9001.0
2478,Nicaragua,2016,Articles of rare earths/metals nes,Import,162.67
2479,Nicaragua,2013,Articles of rare earths/metals nes,Import,1112.0
2480,Nicaragua,2012,Articles of rare earths/metals nes,Import,23.0
2481,Nicaragua,2010,Articles of rare earths/metals nes,Import,503.0
2482,Nicaragua,2009,Articles of rare earths/metals nes,Import,341.0
2483,Nicaragua,2008,Articles of rare earths/metals nes,Import,2271.0
2484,Nicaragua,2007,Articles of rare earths/metals nes,Import,79.0
2485,Nicaragua,2006,Articles of rare earths/metals nes,Import,455.0
2486,Nicaragua,2005,Articles of rare earths/metals nes,Import,190.0
2487,Nicaragua,2001,Articles of rare earths/metals nes,Import,64.0
2488,Nicaragua,2000,Articles of rare earths/metals nes,Import,1179.0
2489,Nicaragua,1999,Articles of rare earths/metals nes,Import,200.0
2490,Nicaragua,1998,Articles of rare earths/metals nes,Import,651.0
2491,Nicaragua,1997,Articles of rare earths/metals nes,Import,662.0
2492,Nicaragua,1996,Articles of rare earths/metals nes,Import,48.0
2493,Nicaragua,1995,Articles of rare earths/metals nes,Import,2350.0
2494,Niger,2016,Articles of rare earths/metals nes,Import,40.87
2495,Niger,2015,Articles of rare earths/metals nes,Import,843.0
2496,Niger,2013,Articles of rare earths/metals nes,Import,405.0
2497,Niger,2011,Articles of rare earths/metals nes,Import,619.0
2498,Niger,2008,Articles of rare earths/metals nes,Import,39.0
2499,Niger,2006,Articles of rare earths/metals nes,Import,10.0
2500,Niger,2006,Articles of rare earths/metals nes,Export,57.0
2501,Niger,2005,Articles of rare earths/metals nes,Import,14.0
2502,Niger,2004,Articles of rare earths/metals nes,Import,28.0
2503,Nigeria,2018,Articles of rare earths/metals nes,Import,290.64597096
2504,Nigeria,2017,Articles of rare earths/metals nes,Import,155.01108
2505,Nigeria,2016,Articles of rare earths/metals nes,Import,10672.0
2506,Nigeria,2014,Articles of rare earths/metals nes,Import,57319.0
